id,grade,annual_inc,short_emp,emp_length_num,home_ownership,dti,purpose,term,last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,bad_loan
9011966,C,74000.0,0,7,MORTGAGE,14.16,home_improvement, 36 months,0,,94.8,0.0,0.33270863065595013,0
8992097,A,45000.0,0,5,RENT,29.81,debt_consolidation, 36 months,1,,26.0,0.0,0.2188102177470571,0
8992059,D,49500.0,0,4,RENT,22.77,credit_card, 60 months,0,,59.8,0.0,0.8463896606900105,0
8988199,B,73000.0,0,11,RENT,6.59,debt_consolidation, 36 months,0,,60.4,0.0,0.07446196372609004,0
9002197,C,70000.0,0,11,MORTGAGE,9.51,debt_consolidation, 60 months,0,,89.4,0.0,0.46274164019311237,0
9002027,C,30000.0,0,3,RENT,13.46,debt_consolidation, 36 months,0,,86.8,17.16,0.5915406378419118,1
9012184,B,64449.0,0,11,OWN,18.72,credit_card, 36 months,1,,63.7,0.01,0.12659793321929802,1
8324856,B,120000.0,0,11,MORTGAGE,7.82,credit_card, 36 months,0,,58.7,0.0,0.18698794319298262,0
8904919,C,59000.0,0,8,MORTGAGE,11.03,debt_consolidation, 60 months,1,,67.5,0.0,0.35072883147164224,0
8935714,C,85000.0,0,11,RENT,26.56,debt_consolidation, 36 months,0,,57.1,0.0,0.7326448937644682,1
8960036,A,52000.0,0,9,,27.05,home_improvement, 36 months,0,,42.0,0.0,0.1359889733943347,0
8945729,C,37800.0,0,11,RENT,10.03,credit_card, 36 months,1,,65.6,0.0,0.8591743388876213,0
7945426,B,58000.0,0,11,OWN,,debt_consolidation, 36 months,1,,16.5,0.0,0.45027407408639875,0
7894602,D,29120.0,1,1,RENT,15.66,debt_consolidation, 36 months,0,,90.8,0.0,0.1552650047944859,0
9034650,E,78000.0,0,11,MORTGAGE,2.8,debt_consolidation, 60 months,1,,55.9,0.0,0.9432158226885643,0
9011295,E,108000.0,0,6,RENT,24.12,debt_consolidation, 60 months,0,,67.8,0.0,0.45805053315567945,0
9054762,B,47000.0,0,11,OWN,23.0,credit_card, 36 months,1,,20.1,0.0,0.09016879847903847,0
9034690,D,30000.0,0,2,,32.28,debt_consolidation, 36 months,0,,34.7,0.0,0.4376958615995079,0
8982307,B,225000.0,0,11,MORTGAGE,4.01,other, 36 months,1,,85.4,0.0,0.38309454448472413,0
9044795,E,50841.0,0,7,OWN,16.48,debt_consolidation, 36 months,0,,72.2,0.0,0.2898101719417747,0
9034808,C,102000.0,0,3,RENT,26.68,debt_consolidation, 36 months,1,,69.4,0.0,0.9422761550142916,1
9001491,A,100000.0,1,1,RENT,2.0,credit_card, 36 months,1,,33.8,0.0,0.5066965142547228,0
9044663,C,40000.0,0,11,RENT,18.96,debt_consolidation, 36 months,0,,53.4,0.0,0.22070033237245246,0
9024604,B,130000.0,0,2,MORTGAGE,20.85,debt_consolidation, 36 months,0,,55.1,0.0,0.15916590523393204,0
9054726,C,117000.0,0,8,RENT,26.25,debt_consolidation, 60 months,0,,0.0,0.0,0.7618253002223914,0
8992303,A,130000.0,0,4,MORTGAGE,19.1,debt_consolidation, 36 months,0,,57.8,0.0,0.10872839981566196,0
9006986,B,86500.0,1,1,MORTGAGE,11.88,credit_card, 36 months,0,,29.9,0.0,0.7911784783653181,0
9024736,C,50000.0,0,2,RENT,25.2,debt_consolidation, 60 months,1,,41.5,0.0,0.5626494762265039,1
9054569,B,80000.0,0,11,MORTGAGE,19.31,home_improvement, 36 months,0,,73.5,0.0,0.9757993154128012,0
8982426,C,98000.0,0,3,MORTGAGE,21.14,debt_consolidation, 60 months,1,,73.3,0.0,0.3742332018766523,0
9024802,C,58000.0,0,11,MORTGAGE,29.44,home_improvement, 36 months,1,,24.1,0.0,0.8784204217464744,0
9074679,C,55000.0,0,10,RENT,23.92,credit_card, 36 months,0,,78.2,0.0,0.15396010826401385,0
9074704,A,86580.0,1,1,MORTGAGE,18.92,debt_consolidation, 36 months,1,,74.7,0.0,0.11828946093853554,0
9002251,B,50814.0,0,7,MORTGAGE,24.38,debt_consolidation, 36 months,0,,47.1,0.0,0.7840407509660503,0
8145616,D,125000.0,0,3,RENT,16.85,vacation, 60 months,0,,38.6,0.0,0.12235387407298814,0
8617313,D,69840.0,0,11,MORTGAGE,15.27,home_improvement, 36 months,0,,72.0,0.0,0.495285989828132,0
9074958,C,55000.0,0,7,MORTGAGE,17.65,debt_consolidation, 60 months,1,,53.2,0.0,0.7661613478960543,0
8991444,A,125000.0,0,11,MORTGAGE,21.39,car, 36 months,1,,51.7,0.0,0.9950455332860052,0
9044882,C,38000.0,1,0,RENT,12.03,debt_consolidation, 36 months,1,,22.8,0.0,0.27978329989904294,0
9045013,A,36000.0,0,4,RENT,18.59,debt_consolidation, 36 months,1,,17.3,0.0,0.03682329888876257,0
9024992,C,45000.0,0,11,RENT,16.05,debt_consolidation, 36 months,1,,64.0,0.0,0.5261125140301727,0
8995728,C,43500.0,0,4,MORTGAGE,9.6,credit_card, 36 months,0,,66.9,0.0,0.9662042728033249,0
9044889,D,40032.0,0,4,MORTGAGE,15.92,credit_card, 36 months,0,,34.4,0.0,0.29399851987168024,0
9054960,C,33000.0,0,7,RENT,24.76,debt_consolidation, 36 months,1,,51.2,0.0,0.2709702248001812,1
9044839,D,55000.0,0,4,RENT,6.44,credit_card, 36 months,0,,67.3,0.0,0.0053532520688011065,0
9054946,A,80000.0,0,3,MORTGAGE,15.74,credit_card, 36 months,1,,32.5,0.0,0.972059206855481,0
8981789,B,68000.0,0,9,MORTGAGE,24.78,debt_consolidation, 36 months,1,,33.3,0.0,0.8209711945675872,0
8965342,B,175000.0,0,7,MORTGAGE,18.23,debt_consolidation, 36 months,0,,42.9,0.0,0.3043419758231416,0
8959645,B,45800.0,0,11,MORTGAGE,13.73,debt_consolidation, 36 months,1,,39.2,0.0,0.24457076088071994,1
9074904,C,160000.0,0,11,MORTGAGE,15.33,debt_consolidation, 60 months,1,,49.7,0.0,0.7480616584769406,0
9054827,B,46000.0,0,6,MORTGAGE,21.76,debt_consolidation, 36 months,0,,19.0,0.0,0.060583673901244195,0
8981594,B,25000.0,0,11,RENT,32.79,debt_consolidation, 36 months,1,,64.3,0.0,0.559419891331978,0
8565410,B,80000.0,0,11,MORTGAGE,18.8,debt_consolidation, 36 months,1,,45.6,0.0,0.6557844434274858,0
8597319,D,105000.0,0,10,MORTGAGE,19.31,debt_consolidation, 60 months,1,,41.2,0.0,0.9423282171113092,0
8766339,B,260000.0,0,11,MORTGAGE,12.44,debt_consolidation, 36 months,0,,61.1,0.0,0.4413302875580939,0
9025305,D,98000.0,0,11,MORTGAGE,15.92,credit_card, 60 months,1,,92.8,0.0,0.8301106287481792,0
9054866,D,80000.0,0,11,MORTGAGE,29.54,debt_consolidation, 60 months,1,,70.2,0.0,0.8381829621522764,0
9055015,B,170000.0,0,11,MORTGAGE,13.21,credit_card, 36 months,1,,27.0,0.0,0.5777135564351572,0
9035131,C,180000.0,0,5,OWN,2.82,home_improvement, 36 months,0,,5.7,0.0,0.668306517260686,0
9045233,B,70000.0,0,11,MORTGAGE,8.67,debt_consolidation, 36 months,1,,49.4,0.0,0.23259535218066218,0
9025298,B,75000.0,0,11,RENT,20.08,debt_consolidation, 36 months,1,,58.4,0.0,0.3208079250738357,0
9055139,B,54000.0,0,10,,31.22,debt_consolidation, 36 months,1,,18.8,0.0,0.230241017618656,0
9025107,B,70000.0,0,3,RENT,6.34,debt_consolidation, 36 months,0,,26.9,0.0,0.518801134617778,0
9025346,C,49377.0,0,11,MORTGAGE,,debt_consolidation, 36 months,0,,46.8,0.0,0.8301411514084212,0
9025322,B,55000.0,0,5,RENT,4.07,credit_card, 36 months,1,,47.7,0.0,0.2771826609696133,0
9011553,F,85000.0,0,2,RENT,9.16,debt_consolidation, 60 months,1,,76.2,0.0,0.5821800222214275,0
9044788,C,37000.0,0,11,RENT,11.68,debt_consolidation, 36 months,1,,0.7,0.0,0.08342894621983654,0
8964578,B,60000.0,0,11,MORTGAGE,16.22,debt_consolidation, 36 months,1,,78.6,0.0,0.6039546163486506,0
8975389,G,70000.0,0,4,MORTGAGE,20.08,small_business, 60 months,0,,72.0,0.0,0.7813908057176849,1
9075166,B,47000.0,1,1,RENT,18.34,debt_consolidation, 36 months,0,,89.8,0.0,0.8390199853867144,0
9055210,A,80000.0,0,11,MORTGAGE,11.31,credit_card, 36 months,1,,35.4,0.0,0.2837511408515221,0
9075003,D,88000.0,0,10,RENT,11.8,debt_consolidation, 60 months,1,,70.9,0.0,0.20636378629069907,0
9074936,A,68436.0,0,11,RENT,0.7,major_purchase, 36 months,1,,4.6,0.0,0.7148490906838272,0
9065222,A,100000.0,0,11,MORTGAGE,18.16,credit_card, 36 months,0,,26.7,0.0,0.6277942567969453,0
9075091,F,27500.0,0,2,MORTGAGE,12.88,other, 36 months,0,,58.3,0.0,0.9806256901772888,0
9074937,B,60000.0,0,8,RENT,9.96,debt_consolidation, 36 months,0,,19.0,0.0,0.542843525082269,0
9025456,B,60000.0,0,6,RENT,14.8,credit_card, 36 months,1,,69.5,0.0,0.7140472996978994,0
8971121,A,105000.0,0,4,MORTGAGE,11.09,credit_card, 36 months,1,,54.1,0.0,0.8726624773463728,0
9035479,E,250000.0,0,11,RENT,5.61,debt_consolidation, 60 months,0,,82.3,0.0,0.7411152216983021,1
9035449,B,75000.0,0,9,MORTGAGE,22.32,home_improvement, 36 months,0,,45.9,0.0,0.2665402206432125,0
9025609,C,43000.0,0,11,RENT,22.58,debt_consolidation, 36 months,1,,63.6,0.0,0.018670945226107682,0
8607766,D,37000.0,0,5,RENT,7.98,major_purchase, 36 months,1,,41.5,0.0,0.5317177805568915,0
9035447,C,45000.0,0,7,RENT,10.83,debt_consolidation, 36 months,0,,90.4,0.0,0.2240798310695864,0
9025385,C,56000.0,0,2,MORTGAGE,8.62,debt_consolidation, 36 months,1,,33.3,0.0,0.41198285719674876,0
9008987,C,51500.0,0,11,,8.44,debt_consolidation, 36 months,0,,81.2,0.0,0.0993006216643646,0
8990989,C,76000.0,1,1,MORTGAGE,12.87,debt_consolidation, 60 months,0,,54.4,0.0,0.1248895668696618,0
8960144,C,97000.0,0,11,MORTGAGE,28.06,major_purchase, 36 months,0,,67.3,0.0,0.32904414367799406,0
8989366,B,45000.0,0,3,RENT,7.09,debt_consolidation, 36 months,1,,40.4,0.0,0.4228085524651919,0
9035405,C,45000.0,1,1,MORTGAGE,12.77,debt_consolidation, 36 months,1,,53.4,0.0,0.9294337954614302,0
8991416,E,60000.0,0,3,OWN,0.84,home_improvement, 36 months,1,,25.9,0.0,0.4153644039896037,0
8971059,D,40000.0,0,6,RENT,0.78,other, 36 months,1,,16.5,0.0,0.3654099513946706,1
8986118,C,46200.0,0,5,MORTGAGE,20.26,debt_consolidation, 60 months,1,,48.7,0.0,0.36402422156205927,0
9001953,B,83000.0,1,1,MORTGAGE,14.2,debt_consolidation, 60 months,1,,48.7,0.0,0.9456168371538819,0
9025310,D,53000.0,0,7,RENT,26.0,debt_consolidation, 36 months,1,,75.8,0.0,0.9170727157563052,1
9035466,C,56000.0,0,5,OWN,14.23,debt_consolidation, 36 months,0,,28.5,0.0,0.5955313572441413,0
9065375,D,88500.0,0,11,RENT,15.76,house, 60 months,1,,20.6,0.0,0.9133834349690714,0
9075451,D,100000.0,0,6,RENT,19.76,credit_card, 36 months,1,,90.5,0.0,0.791834226684309,1
9094751,F,80000.0,0,8,RENT,7.1,major_purchase, 60 months,1,,39.9,0.0,0.10801083468961681,1
9035577,C,70000.0,0,11,OWN,33.8,debt_consolidation, 36 months,1,,99.5,0.0,0.028729596323801898,0
9065506,E,92000.0,0,4,MORTGAGE,17.28,debt_consolidation, 60 months,0,,85.2,0.0,0.4660571239405583,1
9035552,D,70000.0,0,5,MORTGAGE,19.32,debt_consolidation, 36 months,0,,82.2,0.0,0.19915747305438625,1
9065353,C,104500.0,0,7,MORTGAGE,0.54,home_improvement, 36 months,1,,2.5,15.0,0.8782593637169399,0
9065385,D,109000.0,0,11,MORTGAGE,16.85,debt_consolidation, 60 months,0,,51.1,0.0,0.567270308245165,1
9045496,C,29000.0,0,4,MORTGAGE,26.37,debt_consolidation, 36 months,1,,32.1,0.0,0.3330984369665375,0
9045375,A,98000.0,0,11,MORTGAGE,4.09,credit_card, 36 months,0,,51.6,0.0,0.0458551736502022,0
9045417,E,42000.0,0,7,RENT,22.49,debt_consolidation, 36 months,1,,53.3,0.0,0.7729567334013505,1
9054952,A,105000.0,0,3,MORTGAGE,10.66,debt_consolidation, 36 months,0,,47.0,0.0,0.4978038452673238,0
8629957,D,54000.0,0,11,OWN,33.93,credit_card, 60 months,1,,60.0,0.0,0.721650220573875,1
8627202,D,38000.0,1,1,RENT,32.9,credit_card, 60 months,1,,67.0,0.0,0.10583459659498728,1
8885867,B,105000.0,0,11,MORTGAGE,12.65,credit_card, 36 months,0,,65.7,0.0,0.7385903211035968,0
8584842,B,100000.0,0,10,MORTGAGE,15.6,credit_card, 36 months,0,,61.4,0.0,0.717168864436084,0
8979369,E,52000.0,1,1,MORTGAGE,8.8,house, 60 months,1,,21.6,0.0,0.5972823075813036,0
8835092,E,52000.0,0,4,MORTGAGE,17.24,debt_consolidation, 60 months,0,,34.3,0.0,0.15728161068653657,0
8795136,F,70000.0,1,1,MORTGAGE,18.31,home_improvement, 36 months,1,,88.7,0.0,0.4086438117665172,0
9025808,B,70000.0,0,2,RENT,18.12,credit_card, 36 months,0,,61.6,0.0,0.21329866893217664,0
9075719,C,110000.0,0,3,MORTGAGE,5.03,home_improvement, 36 months,0,,74.0,0.0,0.6340413394672739,0
9025152,C,45000.0,0,4,OWN,33.65,debt_consolidation, 36 months,1,,64.1,0.0,0.6100592507642211,0
9025676,D,57000.0,0,4,MORTGAGE,22.02,debt_consolidation, 36 months,0,,89.7,0.0,0.4453617015616351,0
9055692,C,92000.0,0,8,MORTGAGE,17.48,debt_consolidation, 60 months,1,,49.6,0.0,0.0809163885578853,0
9025804,B,100000.0,0,11,RENT,2.44,debt_consolidation, 36 months,0,,55.1,0.0,0.5457411593305268,0
9065576,C,65000.0,0,4,RENT,18.74,debt_consolidation, 36 months,1,,81.4,0.0,0.8551229266681684,0
9065691,B,65000.0,0,6,MORTGAGE,17.89,debt_consolidation, 36 months,0,,45.5,0.0,0.266271829027633,0
9075583,B,70000.0,0,11,MORTGAGE,5.78,debt_consolidation, 36 months,0,,56.9,0.0,0.942034407771511,0
9045732,A,105000.0,0,2,,18.74,debt_consolidation, 36 months,1,,89.4,0.0,0.9657144958067678,0
9045921,B,45000.0,0,4,MORTGAGE,21.6,debt_consolidation, 36 months,1,,98.7,0.0,0.3757284311950546,0
9045109,A,38000.0,0,7,MORTGAGE,5.31,debt_consolidation, 36 months,1,,30.4,0.0,0.5595054548552613,0
9065734,D,37072.0,0,11,MORTGAGE,15.9,debt_consolidation, 60 months,1,,94.0,0.0,0.4564877511974089,1
9065608,D,52000.0,0,3,RENT,12.21,debt_consolidation, 60 months,0,,36.7,0.0,0.39847512618863423,0
9045950,A,106000.0,0,5,MORTGAGE,10.0,credit_card, 36 months,1,,47.0,0.0,0.9316919637616061,0
9034592,C,86500.0,0,3,RENT,15.07,debt_consolidation, 60 months,1,,71.2,0.0,0.10062352678268605,0
9008454,D,65000.0,0,11,OWN,8.92,debt_consolidation, 60 months,0,,26.8,0.0,0.7074354285487787,0
9065571,B,70000.0,0,5,MORTGAGE,16.95,credit_card, 36 months,0,,73.9,0.0,0.20220874246210785,0
9075761,E,75000.0,0,11,RENT,10.8,debt_consolidation, 36 months,0,,62.5,0.0,0.6050298012959244,1
9035610,A,32552.0,0,9,MORTGAGE,16.59,credit_card, 36 months,1,,55.4,0.0,0.9018951102504457,0
9075572,B,36000.0,0,5,RENT,14.6,debt_consolidation, 36 months,0,,61.7,0.0,0.6103525236847465,0
9035653,A,55000.0,0,4,MORTGAGE,11.15,credit_card, 36 months,0,,32.3,0.0,0.7883027258851308,0
9055789,B,100356.0,0,3,MORTGAGE,26.17,debt_consolidation, 36 months,0,,33.1,0.0,0.7968221464737909,0
9065785,E,30000.0,0,3,MORTGAGE,20.36,home_improvement, 36 months,0,,56.8,0.0,0.5580064549157984,0
9075631,B,32588.0,0,6,RENT,13.44,debt_consolidation, 36 months,1,,41.1,0.0,0.3759407717710792,0
9065762,E,56664.0,1,0,MORTGAGE,33.08,home_improvement, 36 months,0,,78.8,0.0,0.35279960931767995,0
9075434,B,33000.0,0,4,MORTGAGE,27.49,debt_consolidation, 36 months,0,,30.2,0.0,0.9240249576080182,0
9065633,C,345000.0,0,3,OWN,7.75,home_improvement, 60 months,1,,76.7,0.0,0.2524574764434909,0
9094760,B,60000.0,0,11,RENT,19.38,credit_card, 36 months,0,,42.1,0.0,0.8928316110552331,1
8959994,C,93000.0,0,5,MORTGAGE,15.69,small_business, 60 months,0,,20.5,0.0,0.04494158569836548,0
9025945,B,150000.0,1,1,MORTGAGE,14.37,debt_consolidation, 36 months,1,,76.6,0.0,0.8901422271129679,0
5958599,B,180000.0,0,3,MORTGAGE,11.85,wedding, 36 months,1,,5.3,0.0,0.6171844586605755,0
9009913,A,135000.0,0,7,MORTGAGE,13.93,debt_consolidation, 36 months,1,,28.7,0.0,0.23567471496840964,0
9036055,A,72000.0,1,0,MORTGAGE,22.1,debt_consolidation, 36 months,1,,21.5,0.0,0.4333489643890214,0
9035950,A,110000.0,0,11,MORTGAGE,14.04,credit_card, 36 months,1,,46.7,0.0,0.014439748149382092,0
9046005,B,65000.0,0,9,MORTGAGE,11.45,medical, 36 months,0,,46.2,0.0,0.6019174451402802,0
9035201,A,54800.0,1,1,RENT,17.98,debt_consolidation, 36 months,1,,35.5,0.0,0.5002111841188019,0
9046018,B,87000.0,0,11,MORTGAGE,29.28,debt_consolidation, 36 months,0,,45.1,0.0,0.8173036287564377,0
9025918,G,80000.0,0,11,MORTGAGE,6.97,debt_consolidation, 60 months,0,,34.4,0.0,0.03625496380922588,0
8557756,C,50000.0,0,11,RENT,21.58,credit_card, 60 months,1,,56.3,0.0,0.6536355404724713,0
8978938,D,78000.0,1,1,RENT,30.83,other, 60 months,0,,54.9,0.0,0.771252338628423,0
8959726,C,67000.0,1,0,MORTGAGE,18.41,debt_consolidation, 36 months,1,,80.6,0.0,0.6082303270781554,0
8961481,D,90000.0,0,11,MORTGAGE,21.49,debt_consolidation, 60 months,0,,65.5,0.0,0.8277743009475623,1
9046192,A,143000.0,0,11,MORTGAGE,17.01,credit_card, 36 months,0,,56.1,0.0,0.43586890735243466,1
9075351,B,62000.0,0,7,RENT,13.4,debt_consolidation, 36 months,0,,74.1,0.0,0.503615369044196,0
9065782,B,175000.0,0,3,MORTGAGE,17.0,credit_card, 36 months,1,,59.1,0.0,0.4370778204404989,0
9055867,A,60000.0,0,2,MORTGAGE,25.9,debt_consolidation, 36 months,1,,0.2,0.0,0.059153263299352,0
9075248,C,36845.0,0,7,OWN,4.23,car, 60 months,0,,39.4,0.0,0.8836689495518212,0
9055885,E,55125.0,0,3,MORTGAGE,18.29,debt_consolidation, 60 months,0,,65.6,0.0,0.9561266947269152,1
9065904,B,60000.0,0,7,MORTGAGE,23.96,credit_card, 36 months,0,,45.3,0.0,0.5718542916253836,1
9065922,B,55000.0,0,2,,29.23,debt_consolidation, 36 months,0,,62.4,0.0,0.5683701352781937,1
9055892,D,113000.0,0,11,MORTGAGE,12.56,debt_consolidation, 36 months,1,,66.1,0.0,0.38865546021943775,0
9065794,F,52000.0,0,6,RENT,12.35,other, 60 months,1,,38.8,0.0,0.05287652317348612,0
9054638,D,40000.0,0,6,MORTGAGE,11.67,debt_consolidation, 36 months,1,,57.9,15.0,0.43596030086798654,1
9065892,C,61000.0,0,11,MORTGAGE,24.49,other, 36 months,0,,54.1,0.0,0.4941153711844757,0
9094910,D,73495.0,0,3,RENT,19.86,credit_card, 60 months,1,,94.3,0.0,0.7408632581659736,0
9075951,F,72000.0,0,11,RENT,15.4,debt_consolidation, 60 months,1,,86.4,0.0,0.3644783748151349,0
9035013,C,85000.0,0,11,OWN,18.74,debt_consolidation, 36 months,0,0.0,51.7,0.0,0.7204177575747659,0
8615241,C,145000.0,0,5,MORTGAGE,7.78,small_business, 36 months,1,,9.9,0.0,0.20590939817868015,0
9026312,C,95000.0,0,11,OWN,11.15,debt_consolidation, 36 months,0,,14.3,0.0,0.6090391113679918,0
8934992,F,78000.0,0,11,OWN,25.95,small_business, 60 months,1,,39.4,0.0,0.6974595491758194,1
9026275,D,38000.0,0,11,RENT,25.36,other, 36 months,0,,93.4,0.0,0.39865488017572037,1
9036173,E,37000.0,0,6,MORTGAGE,20.08,debt_consolidation, 60 months,0,,73.3,0.0,0.6385073221141092,1
9046110,C,63000.0,0,2,MORTGAGE,22.74,debt_consolidation, 36 months,0,,75.0,0.0,0.9725723924412002,0
9026156,A,185000.0,0,11,MORTGAGE,9.67,debt_consolidation, 36 months,1,,91.4,0.0,0.5168769441949989,0
9036138,C,28000.0,0,11,MORTGAGE,9.6,home_improvement, 36 months,1,,49.7,0.0,0.6205556732238375,0
9035773,F,78000.0,0,11,RENT,29.79,debt_consolidation, 36 months,0,,94.1,0.0,0.8025244163997424,1
9045480,B,37000.0,1,1,,25.75,debt_consolidation, 36 months,0,,60.9,0.0,0.8109346819725448,0
9026318,B,51500.0,0,8,RENT,3.38,debt_consolidation, 36 months,1,,16.8,0.0,0.5050056217751313,0
9026241,B,45000.0,0,9,MORTGAGE,9.88,debt_consolidation, 36 months,0,,32.3,0.0,0.02382534843601969,0
9036096,A,68000.0,0,11,MORTGAGE,16.98,credit_card, 36 months,1,,70.8,0.0,0.9789992772818755,0
9036228,C,27000.0,0,11,OWN,8.49,credit_card, 36 months,0,,38.5,0.0,0.7579192374817703,0
9036239,F,81000.0,0,11,RENT,20.28,other, 60 months,0,,62.1,0.0,0.6800120291996721,0
8979192,B,104000.0,0,11,MORTGAGE,13.07,debt_consolidation, 36 months,1,,71.3,0.0,0.9029910377313237,1
9076112,B,39000.0,0,11,MORTGAGE,16.55,debt_consolidation, 36 months,1,,41.2,0.0,0.9838574619224121,0
9066150,B,43000.0,0,10,MORTGAGE,15.46,credit_card, 36 months,1,,42.7,0.0,0.33973257045853433,0
9046436,B,65000.0,0,11,MORTGAGE,14.83,debt_consolidation, 36 months,0,,28.3,0.0,0.2574609859187855,0
9076185,C,31752.0,1,0,RENT,30.2,debt_consolidation, 36 months,0,,51.5,0.0,0.12410535461189198,0
9065641,C,45720.0,1,0,MORTGAGE,12.94,home_improvement, 60 months,1,,30.1,0.0,0.2381425135037447,0
9076201,A,97000.0,0,8,RENT,20.04,debt_consolidation, 36 months,1,,97.2,0.0,0.8646642821013938,0
9076245,D,185000.0,0,7,MORTGAGE,11.47,other, 60 months,1,,83.8,0.0,0.8069874539713989,0
9076080,B,50000.0,0,3,RENT,18.89,other, 36 months,0,,20.0,0.0,0.7190004245129646,0
9066206,B,51000.0,0,7,RENT,11.34,debt_consolidation, 36 months,1,,62.0,0.0,0.4436228940953263,0
9056277,D,48000.0,0,11,RENT,32.37,debt_consolidation, 60 months,0,,65.0,0.0,0.4679299538591325,1
9076102,B,44000.0,0,11,RENT,17.18,debt_consolidation, 36 months,1,,32.8,0.0,0.16505541206556906,0
9094915,C,52000.0,0,5,MORTGAGE,18.3,credit_card, 36 months,0,,43.6,0.0,0.8452627848871189,0
9076283,C,60000.0,0,11,MORTGAGE,9.04,debt_consolidation, 36 months,0,,90.6,31.47,0.7563867197127759,1
9066248,D,76000.0,0,7,MORTGAGE,18.61,debt_consolidation, 36 months,1,,86.9,0.0,0.016196557909666343,0
9076019,C,40000.0,0,4,MORTGAGE,20.7,other, 60 months,0,,46.8,0.0,0.9762989266130943,0
9076272,C,46000.0,0,7,RENT,9.63,debt_consolidation, 36 months,1,,55.4,0.0,0.7311136964106358,0
8990172,C,65000.0,0,11,MORTGAGE,32.92,debt_consolidation, 36 months,1,,79.5,0.0,0.5250345079355957,0
8971628,A,75000.0,0,4,MORTGAGE,3.76,debt_consolidation, 36 months,1,,83.8,0.0,0.05579066510274544,0
9026356,C,465000.0,0,8,OWN,7.73,vacation, 60 months,1,,65.8,0.0,0.11251084698704994,0
9024874,D,72000.0,0,11,MORTGAGE,10.05,debt_consolidation, 60 months,1,,60.8,0.0,0.3891689181062503,0
8886523,D,104000.0,0,3,MORTGAGE,12.19,debt_consolidation, 60 months,0,,69.8,0.0,0.9483768690370689,0
8204988,C,60000.0,0,5,RENT,23.06,debt_consolidation, 60 months,1,,39.2,0.0,0.9735919302979467,0
9026505,C,60000.0,0,2,RENT,0.48,debt_consolidation, 60 months,1,,5.4,0.0,0.27432090202313186,0
8627878,C,110390.0,0,6,MORTGAGE,5.88,debt_consolidation, 60 months,1,1.0,79.4,0.0,0.7362752809559563,0
8955980,B,120000.0,0,11,RENT,14.03,credit_card, 36 months,0,,46.9,0.0,0.6555056313035357,1
9036515,B,70000.0,0,5,OWN,12.29,debt_consolidation, 36 months,0,,59.9,0.0,0.4053520333013113,0
9056414,E,40000.0,0,11,MORTGAGE,16.56,debt_consolidation, 60 months,0,,30.0,0.0,0.7361781802859572,1
9066435,B,250000.0,0,8,MORTGAGE,0.52,house, 36 months,1,,8.4,15.0,0.13702397734021243,0
9056387,C,91428.0,0,3,OWN,17.93,medical, 60 months,1,,54.8,0.0,0.363839183658792,0
9036519,C,98000.0,0,11,MORTGAGE,3.72,debt_consolidation, 36 months,0,,86.9,0.0,0.14100899083715757,1
9056364,C,57600.0,0,6,MORTGAGE,23.29,debt_consolidation, 60 months,1,,25.2,0.0,0.2657059376641244,0
9066330,A,95459.0,0,11,MORTGAGE,20.81,debt_consolidation, 36 months,0,,52.3,0.0,0.3707668420863196,0
9024914,C,52000.0,0,6,MORTGAGE,29.77,debt_consolidation, 36 months,1,,62.2,0.0,0.6869736911305875,0
8971298,F,65000.0,0,11,,21.59,debt_consolidation, 60 months,0,,57.4,0.0,0.7003241714345468,0
9026654,D,55000.0,0,6,MORTGAGE,16.19,debt_consolidation, 36 months,1,,82.1,0.0,0.7645304061660948,1
9076582,C,110000.0,0,11,MORTGAGE,17.01,credit_card, 60 months,1,,77.1,0.0,0.20823351041449922,0
9046847,C,48000.0,0,11,MORTGAGE,18.93,debt_consolidation, 36 months,0,,52.3,0.0,0.8260986766863955,0
9036593,C,58000.0,0,9,RENT,15.21,debt_consolidation, 36 months,0,,0.0,0.0,0.3087520199160182,0
9066482,B,43480.0,0,2,,33.59,credit_card, 36 months,1,,44.0,0.0,0.02853408207651975,0
9056596,B,130000.0,0,8,MORTGAGE,1.74,debt_consolidation, 36 months,0,,34.0,0.0,0.4992927783597898,0
9036643,B,43000.0,0,8,,12.45,debt_consolidation, 36 months,1,,56.8,0.0,0.2036855977453178,0
9034818,D,50000.0,0,3,RENT,33.26,debt_consolidation, 60 months,1,,76.3,0.0,0.4540865553224662,0
9026655,D,66000.0,0,8,OWN,22.05,debt_consolidation, 60 months,1,,82.6,30.0,0.23165230153176386,1
9065289,D,65000.0,0,3,RENT,23.97,debt_consolidation, 60 months,1,,12.9,0.0,0.40624701948490805,1
9076549,D,35000.0,0,5,RENT,3.67,other, 36 months,0,,62.4,0.0,0.11956181664773546,0
9056710,B,105000.0,0,3,,2.81,debt_consolidation, 36 months,0,,22.0,0.0,0.11986192332532486,0
9046609,C,34500.0,0,11,MORTGAGE,24.63,debt_consolidation, 36 months,1,,59.0,0.0,0.9674182598107871,0
9036557,D,200000.0,0,4,MORTGAGE,11.12,debt_consolidation, 60 months,0,,25.4,0.0,0.7993792856707499,0
9066624,B,55000.0,0,11,RENT,11.61,credit_card, 36 months,0,,77.7,0.0,0.27529077317610273,0
